clip_id,action_id,action_name,user_id,trial_id,Depth_Color_path,Depth_Color_length,IR_path,IR_length,Thermal_path,Thermal_length,Skeleton_path,Skeleton_length,IMU_path,IMU_length,Radar_path,Radar_length,has_Depth_Color,has_IR,has_Thermal,has_Skeleton,has_IMU,has_Radar
35_user1_3-2-3,35,Do_lunges,user1,3-2-3,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\35_Do_lunges\user1\3-2-3,35,cuhk_dataset\Small-Model-Track\Training\data\IR\35_Do_lunges\user1\3-2-3,35,cuhk_dataset\Small-Model-Track\Training\data\Thermal\35_Do_lunges\user1\3-2-3,66,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\35_Do_lunges\user1\3-2-3,35,cuhk_dataset\Small-Model-Track\Training\data\IMU\35_Do_lunges\user1\3-2-3,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\35_Do_lunges\user1\3-2-3,1,1,1,1,1,1,1
35_user16_6-1-1,35,Do_lunges,user16,6-1-1,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\35_Do_lunges\user16\6-1-1,79,cuhk_dataset\Small-Model-Track\Training\data\IR\35_Do_lunges\user16\6-1-1,79,cuhk_dataset\Small-Model-Track\Training\data\Thermal\35_Do_lunges\user16\6-1-1,190,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\35_Do_lunges\user16\6-1-1,79,cuhk_dataset\Small-Model-Track\Training\data\IMU\35_Do_lunges\user16\6-1-1,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\35_Do_lunges\user16\6-1-1,1,1,1,1,1,1,1
35_user16_6-1-2,35,Do_lunges,user16,6-1-2,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\35_Do_lunges\user16\6-1-2,26,cuhk_dataset\Small-Model-Track\Training\data\IR\35_Do_lunges\user16\6-1-2,26,cuhk_dataset\Small-Model-Track\Training\data\Thermal\35_Do_lunges\user16\6-1-2,67,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\35_Do_lunges\user16\6-1-2,26,cuhk_dataset\Small-Model-Track\Training\data\IMU\35_Do_lunges\user16\6-1-2,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\35_Do_lunges\user16\6-1-2,1,1,1,1,1,1,1
35_user16_6-1-3,35,Do_lunges,user16,6-1-3,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\35_Do_lunges\user16\6-1-3,42,cuhk_dataset\Small-Model-Track\Training\data\IR\35_Do_lunges\user16\6-1-3,42,cuhk_dataset\Small-Model-Track\Training\data\Thermal\35_Do_lunges\user16\6-1-3,97,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\35_Do_lunges\user16\6-1-3,42,cuhk_dataset\Small-Model-Track\Training\data\IMU\35_Do_lunges\user16\6-1-3,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\35_Do_lunges\user16\6-1-3,1,1,1,1,1,1,1
35_user18_5-1-1,35,Do_lunges,user18,5-1-1,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\35_Do_lunges\user18\5-1-1,21,cuhk_dataset\Small-Model-Track\Training\data\IR\35_Do_lunges\user18\5-1-1,21,cuhk_dataset\Small-Model-Track\Training\data\Thermal\35_Do_lunges\user18\5-1-1,47,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\35_Do_lunges\user18\5-1-1,21,cuhk_dataset\Small-Model-Track\Training\data\IMU\35_Do_lunges\user18\5-1-1,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\35_Do_lunges\user18\5-1-1,1,1,1,1,1,1,1
35_user18_5-1-2,35,Do_lunges,user18,5-1-2,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\35_Do_lunges\user18\5-1-2,38,cuhk_dataset\Small-Model-Track\Training\data\IR\35_Do_lunges\user18\5-1-2,38,cuhk_dataset\Small-Model-Track\Training\data\Thermal\35_Do_lunges\user18\5-1-2,93,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\35_Do_lunges\user18\5-1-2,38,cuhk_dataset\Small-Model-Track\Training\data\IMU\35_Do_lunges\user18\5-1-2,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\35_Do_lunges\user18\5-1-2,1,1,1,1,1,1,1
35_user18_5-1-3,35,Do_lunges,user18,5-1-3,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\35_Do_lunges\user18\5-1-3,9,cuhk_dataset\Small-Model-Track\Training\data\IR\35_Do_lunges\user18\5-1-3,9,cuhk_dataset\Small-Model-Track\Training\data\Thermal\35_Do_lunges\user18\5-1-3,20,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\35_Do_lunges\user18\5-1-3,9,cuhk_dataset\Small-Model-Track\Training\data\IMU\35_Do_lunges\user18\5-1-3,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\35_Do_lunges\user18\5-1-3,1,1,1,1,1,1,1
35_user20_1-2-1,35,Do_lunges,user20,1-2-1,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\35_Do_lunges\user20\1-2-1,28,cuhk_dataset\Small-Model-Track\Training\data\IR\35_Do_lunges\user20\1-2-1,28,cuhk_dataset\Small-Model-Track\Training\data\Thermal\35_Do_lunges\user20\1-2-1,87,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\35_Do_lunges\user20\1-2-1,28,cuhk_dataset\Small-Model-Track\Training\data\IMU\35_Do_lunges\user20\1-2-1,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\35_Do_lunges\user20\1-2-1,1,1,1,1,1,1,1
35_user20_1-2-2,35,Do_lunges,user20,1-2-2,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\35_Do_lunges\user20\1-2-2,16,cuhk_dataset\Small-Model-Track\Training\data\IR\35_Do_lunges\user20\1-2-2,16,cuhk_dataset\Small-Model-Track\Training\data\Thermal\35_Do_lunges\user20\1-2-2,21,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\35_Do_lunges\user20\1-2-2,16,cuhk_dataset\Small-Model-Track\Training\data\IMU\35_Do_lunges\user20\1-2-2,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\35_Do_lunges\user20\1-2-2,1,1,1,1,1,1,1
35_user20_1-2-3,35,Do_lunges,user20,1-2-3,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\35_Do_lunges\user20\1-2-3,28,cuhk_dataset\Small-Model-Track\Training\data\IR\35_Do_lunges\user20\1-2-3,28,cuhk_dataset\Small-Model-Track\Training\data\Thermal\35_Do_lunges\user20\1-2-3,96,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\35_Do_lunges\user20\1-2-3,28,cuhk_dataset\Small-Model-Track\Training\data\IMU\35_Do_lunges\user20\1-2-3,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\35_Do_lunges\user20\1-2-3,1,1,1,1,1,1,1
35_user23_1-2-1,35,Do_lunges,user23,1-2-1,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\35_Do_lunges\user23\1-2-1,38,cuhk_dataset\Small-Model-Track\Training\data\IR\35_Do_lunges\user23\1-2-1,38,cuhk_dataset\Small-Model-Track\Training\data\Thermal\35_Do_lunges\user23\1-2-1,89,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\35_Do_lunges\user23\1-2-1,38,cuhk_dataset\Small-Model-Track\Training\data\IMU\35_Do_lunges\user23\1-2-1,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\35_Do_lunges\user23\1-2-1,1,1,1,1,1,1,1
35_user23_1-2-2,35,Do_lunges,user23,1-2-2,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\35_Do_lunges\user23\1-2-2,6,cuhk_dataset\Small-Model-Track\Training\data\IR\35_Do_lunges\user23\1-2-2,6,cuhk_dataset\Small-Model-Track\Training\data\Thermal\35_Do_lunges\user23\1-2-2,25,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\35_Do_lunges\user23\1-2-2,6,cuhk_dataset\Small-Model-Track\Training\data\IMU\35_Do_lunges\user23\1-2-2,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\35_Do_lunges\user23\1-2-2,1,1,1,1,1,1,1
35_user23_1-2-3,35,Do_lunges,user23,1-2-3,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\35_Do_lunges\user23\1-2-3,23,cuhk_dataset\Small-Model-Track\Training\data\IR\35_Do_lunges\user23\1-2-3,23,cuhk_dataset\Small-Model-Track\Training\data\Thermal\35_Do_lunges\user23\1-2-3,53,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\35_Do_lunges\user23\1-2-3,23,cuhk_dataset\Small-Model-Track\Training\data\IMU\35_Do_lunges\user23\1-2-3,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\35_Do_lunges\user23\1-2-3,1,1,1,1,1,1,1
35_user23_5-3-1,35,Do_lunges,user23,5-3-1,,0,,0,cuhk_dataset\Small-Model-Track\Training\data\Thermal\35_Do_lunges\user23\5-3-1,110,,0,,0,,0,0,0,1,0,0,0
35_user23_5-3-2,35,Do_lunges,user23,5-3-2,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\35_Do_lunges\user23\5-3-2,26,cuhk_dataset\Small-Model-Track\Training\data\IR\35_Do_lunges\user23\5-3-2,26,cuhk_dataset\Small-Model-Track\Training\data\Thermal\35_Do_lunges\user23\5-3-2,76,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\35_Do_lunges\user23\5-3-2,26,cuhk_dataset\Small-Model-Track\Training\data\IMU\35_Do_lunges\user23\5-3-2,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\35_Do_lunges\user23\5-3-2,1,1,1,1,1,1,1
35_user23_5-3-3,35,Do_lunges,user23,5-3-3,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\35_Do_lunges\user23\5-3-3,25,cuhk_dataset\Small-Model-Track\Training\data\IR\35_Do_lunges\user23\5-3-3,25,cuhk_dataset\Small-Model-Track\Training\data\Thermal\35_Do_lunges\user23\5-3-3,60,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\35_Do_lunges\user23\5-3-3,25,cuhk_dataset\Small-Model-Track\Training\data\IMU\35_Do_lunges\user23\5-3-3,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\35_Do_lunges\user23\5-3-3,1,1,1,1,1,1,1
35_user5_6-1-1,35,Do_lunges,user5,6-1-1,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\35_Do_lunges\user5\6-1-1,68,cuhk_dataset\Small-Model-Track\Training\data\IR\35_Do_lunges\user5\6-1-1,68,,0,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\35_Do_lunges\user5\6-1-1,68,cuhk_dataset\Small-Model-Track\Training\data\IMU\35_Do_lunges\user5\6-1-1,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\35_Do_lunges\user5\6-1-1,1,1,1,0,1,1,1
35_user5_6-1-2,35,Do_lunges,user5,6-1-2,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\35_Do_lunges\user5\6-1-2,42,cuhk_dataset\Small-Model-Track\Training\data\IR\35_Do_lunges\user5\6-1-2,42,cuhk_dataset\Small-Model-Track\Training\data\Thermal\35_Do_lunges\user5\6-1-2,106,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\35_Do_lunges\user5\6-1-2,42,cuhk_dataset\Small-Model-Track\Training\data\IMU\35_Do_lunges\user5\6-1-2,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\35_Do_lunges\user5\6-1-2,1,1,1,1,1,1,1
35_user5_6-1-3,35,Do_lunges,user5,6-1-3,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\35_Do_lunges\user5\6-1-3,37,cuhk_dataset\Small-Model-Track\Training\data\IR\35_Do_lunges\user5\6-1-3,37,cuhk_dataset\Small-Model-Track\Training\data\Thermal\35_Do_lunges\user5\6-1-3,92,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\35_Do_lunges\user5\6-1-3,37,cuhk_dataset\Small-Model-Track\Training\data\IMU\35_Do_lunges\user5\6-1-3,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\35_Do_lunges\user5\6-1-3,1,1,1,1,1,1,1
35_user6_6-1-1,35,Do_lunges,user6,6-1-1,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\35_Do_lunges\user6\6-1-1,50,cuhk_dataset\Small-Model-Track\Training\data\IR\35_Do_lunges\user6\6-1-1,50,cuhk_dataset\Small-Model-Track\Training\data\Thermal\35_Do_lunges\user6\6-1-1,124,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\35_Do_lunges\user6\6-1-1,50,cuhk_dataset\Small-Model-Track\Training\data\IMU\35_Do_lunges\user6\6-1-1,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\35_Do_lunges\user6\6-1-1,1,1,1,1,1,1,1
35_user6_6-1-2,35,Do_lunges,user6,6-1-2,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\35_Do_lunges\user6\6-1-2,37,cuhk_dataset\Small-Model-Track\Training\data\IR\35_Do_lunges\user6\6-1-2,37,cuhk_dataset\Small-Model-Track\Training\data\Thermal\35_Do_lunges\user6\6-1-2,87,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\35_Do_lunges\user6\6-1-2,37,cuhk_dataset\Small-Model-Track\Training\data\IMU\35_Do_lunges\user6\6-1-2,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\35_Do_lunges\user6\6-1-2,1,1,1,1,1,1,1
35_user6_6-1-3,35,Do_lunges,user6,6-1-3,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\35_Do_lunges\user6\6-1-3,41,cuhk_dataset\Small-Model-Track\Training\data\IR\35_Do_lunges\user6\6-1-3,41,cuhk_dataset\Small-Model-Track\Training\data\Thermal\35_Do_lunges\user6\6-1-3,100,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\35_Do_lunges\user6\6-1-3,41,cuhk_dataset\Small-Model-Track\Training\data\IMU\35_Do_lunges\user6\6-1-3,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\35_Do_lunges\user6\6-1-3,1,1,1,1,1,1,1
35_user8_5-1-1,35,Do_lunges,user8,5-1-1,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\35_Do_lunges\user8\5-1-1,59,cuhk_dataset\Small-Model-Track\Training\data\IR\35_Do_lunges\user8\5-1-1,59,cuhk_dataset\Small-Model-Track\Training\data\Thermal\35_Do_lunges\user8\5-1-1,152,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\35_Do_lunges\user8\5-1-1,59,cuhk_dataset\Small-Model-Track\Training\data\IMU\35_Do_lunges\user8\5-1-1,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\35_Do_lunges\user8\5-1-1,1,1,1,1,1,1,1
35_user8_5-1-2,35,Do_lunges,user8,5-1-2,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\35_Do_lunges\user8\5-1-2,37,cuhk_dataset\Small-Model-Track\Training\data\IR\35_Do_lunges\user8\5-1-2,37,cuhk_dataset\Small-Model-Track\Training\data\Thermal\35_Do_lunges\user8\5-1-2,80,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\35_Do_lunges\user8\5-1-2,37,cuhk_dataset\Small-Model-Track\Training\data\IMU\35_Do_lunges\user8\5-1-2,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\35_Do_lunges\user8\5-1-2,1,1,1,1,1,1,1
35_user8_5-1-3,35,Do_lunges,user8,5-1-3,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\35_Do_lunges\user8\5-1-3,33,cuhk_dataset\Small-Model-Track\Training\data\IR\35_Do_lunges\user8\5-1-3,33,cuhk_dataset\Small-Model-Track\Training\data\Thermal\35_Do_lunges\user8\5-1-3,80,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\35_Do_lunges\user8\5-1-3,33,cuhk_dataset\Small-Model-Track\Training\data\IMU\35_Do_lunges\user8\5-1-3,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\35_Do_lunges\user8\5-1-3,1,1,1,1,1,1,1
36_user1_1-2-1,36,Walk,user1,1-2-1,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\36_Walk\user1\1-2-1,14,cuhk_dataset\Small-Model-Track\Training\data\IR\36_Walk\user1\1-2-1,14,cuhk_dataset\Small-Model-Track\Training\data\Thermal\36_Walk\user1\1-2-1,32,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\36_Walk\user1\1-2-1,14,cuhk_dataset\Small-Model-Track\Training\data\IMU\36_Walk\user1\1-2-1,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\36_Walk\user1\1-2-1,1,1,1,1,1,1,1
36_user1_1-2-2,36,Walk,user1,1-2-2,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\36_Walk\user1\1-2-2,16,cuhk_dataset\Small-Model-Track\Training\data\IR\36_Walk\user1\1-2-2,16,cuhk_dataset\Small-Model-Track\Training\data\Thermal\36_Walk\user1\1-2-2,33,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\36_Walk\user1\1-2-2,16,cuhk_dataset\Small-Model-Track\Training\data\IMU\36_Walk\user1\1-2-2,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\36_Walk\user1\1-2-2,1,1,1,1,1,1,1
36_user1_2-1-1,36,Walk,user1,2-1-1,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\36_Walk\user1\2-1-1,17,cuhk_dataset\Small-Model-Track\Training\data\IR\36_Walk\user1\2-1-1,17,cuhk_dataset\Small-Model-Track\Training\data\Thermal\36_Walk\user1\2-1-1,37,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\36_Walk\user1\2-1-1,34,,0,,0,1,1,1,1,0,0
36_user1_2-1-2,36,Walk,user1,2-1-2,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\36_Walk\user1\2-1-2,19,cuhk_dataset\Small-Model-Track\Training\data\IR\36_Walk\user1\2-1-2,19,cuhk_dataset\Small-Model-Track\Training\data\Thermal\36_Walk\user1\2-1-2,41,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\36_Walk\user1\2-1-2,19,cuhk_dataset\Small-Model-Track\Training\data\IMU\36_Walk\user1\2-1-2,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\36_Walk\user1\2-1-2,1,1,1,1,1,1,1
36_user1_2-1-3,36,Walk,user1,2-1-3,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\36_Walk\user1\2-1-3,10,cuhk_dataset\Small-Model-Track\Training\data\IR\36_Walk\user1\2-1-3,10,cuhk_dataset\Small-Model-Track\Training\data\Thermal\36_Walk\user1\2-1-3,25,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\36_Walk\user1\2-1-3,10,cuhk_dataset\Small-Model-Track\Training\data\IMU\36_Walk\user1\2-1-3,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\36_Walk\user1\2-1-3,1,1,1,1,1,1,1
36_user1_2-2-1,36,Walk,user1,2-2-1,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\36_Walk\user1\2-2-1,47,cuhk_dataset\Small-Model-Track\Training\data\IR\36_Walk\user1\2-2-1,47,cuhk_dataset\Small-Model-Track\Training\data\Thermal\36_Walk\user1\2-2-1,111,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\36_Walk\user1\2-2-1,47,cuhk_dataset\Small-Model-Track\Training\data\IMU\36_Walk\user1\2-2-1,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\36_Walk\user1\2-2-1,1,1,1,1,1,1,1
36_user1_2-2-2,36,Walk,user1,2-2-2,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\36_Walk\user1\2-2-2,52,cuhk_dataset\Small-Model-Track\Training\data\IR\36_Walk\user1\2-2-2,52,cuhk_dataset\Small-Model-Track\Training\data\Thermal\36_Walk\user1\2-2-2,128,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\36_Walk\user1\2-2-2,52,cuhk_dataset\Small-Model-Track\Training\data\IMU\36_Walk\user1\2-2-2,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\36_Walk\user1\2-2-2,1,1,1,1,1,1,1
36_user1_2-2-3,36,Walk,user1,2-2-3,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\36_Walk\user1\2-2-3,20,cuhk_dataset\Small-Model-Track\Training\data\IR\36_Walk\user1\2-2-3,20,cuhk_dataset\Small-Model-Track\Training\data\Thermal\36_Walk\user1\2-2-3,50,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\36_Walk\user1\2-2-3,20,cuhk_dataset\Small-Model-Track\Training\data\IMU\36_Walk\user1\2-2-3,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\36_Walk\user1\2-2-3,1,1,1,1,1,1,1
36_user1_3-2-1,36,Walk,user1,3-2-1,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\36_Walk\user1\3-2-1,31,cuhk_dataset\Small-Model-Track\Training\data\IR\36_Walk\user1\3-2-1,31,cuhk_dataset\Small-Model-Track\Training\data\Thermal\36_Walk\user1\3-2-1,77,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\36_Walk\user1\3-2-1,31,cuhk_dataset\Small-Model-Track\Training\data\IMU\36_Walk\user1\3-2-1,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\36_Walk\user1\3-2-1,1,1,1,1,1,1,1
36_user1_3-2-2,36,Walk,user1,3-2-2,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\36_Walk\user1\3-2-2,36,cuhk_dataset\Small-Model-Track\Training\data\IR\36_Walk\user1\3-2-2,36,cuhk_dataset\Small-Model-Track\Training\data\Thermal\36_Walk\user1\3-2-2,89,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\36_Walk\user1\3-2-2,36,cuhk_dataset\Small-Model-Track\Training\data\IMU\36_Walk\user1\3-2-2,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\36_Walk\user1\3-2-2,1,1,1,1,1,1,1
36_user1_3-2-3,36,Walk,user1,3-2-3,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\36_Walk\user1\3-2-3,14,cuhk_dataset\Small-Model-Track\Training\data\IR\36_Walk\user1\3-2-3,14,cuhk_dataset\Small-Model-Track\Training\data\Thermal\36_Walk\user1\3-2-3,38,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\36_Walk\user1\3-2-3,14,cuhk_dataset\Small-Model-Track\Training\data\IMU\36_Walk\user1\3-2-3,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\36_Walk\user1\3-2-3,1,1,1,1,1,1,1
36_user1_6-1-1,36,Walk,user1,6-1-1,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\36_Walk\user1\6-1-1,17,cuhk_dataset\Small-Model-Track\Training\data\IR\36_Walk\user1\6-1-1,17,cuhk_dataset\Small-Model-Track\Training\data\Thermal\36_Walk\user1\6-1-1,39,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\36_Walk\user1\6-1-1,17,cuhk_dataset\Small-Model-Track\Training\data\IMU\36_Walk\user1\6-1-1,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\36_Walk\user1\6-1-1,1,1,1,1,1,1,1
36_user1_6-1-2,36,Walk,user1,6-1-2,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\36_Walk\user1\6-1-2,12,cuhk_dataset\Small-Model-Track\Training\data\IR\36_Walk\user1\6-1-2,12,cuhk_dataset\Small-Model-Track\Training\data\Thermal\36_Walk\user1\6-1-2,33,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\36_Walk\user1\6-1-2,12,cuhk_dataset\Small-Model-Track\Training\data\IMU\36_Walk\user1\6-1-2,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\36_Walk\user1\6-1-2,1,1,1,1,1,1,1
36_user1_6-1-3,36,Walk,user1,6-1-3,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\36_Walk\user1\6-1-3,9,cuhk_dataset\Small-Model-Track\Training\data\IR\36_Walk\user1\6-1-3,9,cuhk_dataset\Small-Model-Track\Training\data\Thermal\36_Walk\user1\6-1-3,22,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\36_Walk\user1\6-1-3,9,cuhk_dataset\Small-Model-Track\Training\data\IMU\36_Walk\user1\6-1-3,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\36_Walk\user1\6-1-3,1,1,1,1,1,1,1
36_user1_6-2-1,36,Walk,user1,6-2-1,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\36_Walk\user1\6-2-1,30,cuhk_dataset\Small-Model-Track\Training\data\IR\36_Walk\user1\6-2-1,30,cuhk_dataset\Small-Model-Track\Training\data\Thermal\36_Walk\user1\6-2-1,75,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\36_Walk\user1\6-2-1,30,cuhk_dataset\Small-Model-Track\Training\data\IMU\36_Walk\user1\6-2-1,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\36_Walk\user1\6-2-1,1,1,1,1,1,1,1
36_user1_6-2-2,36,Walk,user1,6-2-2,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\36_Walk\user1\6-2-2,24,cuhk_dataset\Small-Model-Track\Training\data\IR\36_Walk\user1\6-2-2,24,cuhk_dataset\Small-Model-Track\Training\data\Thermal\36_Walk\user1\6-2-2,56,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\36_Walk\user1\6-2-2,24,cuhk_dataset\Small-Model-Track\Training\data\IMU\36_Walk\user1\6-2-2,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\36_Walk\user1\6-2-2,1,1,1,1,1,1,1
36_user1_6-2-3,36,Walk,user1,6-2-3,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\36_Walk\user1\6-2-3,16,cuhk_dataset\Small-Model-Track\Training\data\IR\36_Walk\user1\6-2-3,16,cuhk_dataset\Small-Model-Track\Training\data\Thermal\36_Walk\user1\6-2-3,34,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\36_Walk\user1\6-2-3,16,cuhk_dataset\Small-Model-Track\Training\data\IMU\36_Walk\user1\6-2-3,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\36_Walk\user1\6-2-3,1,1,1,1,1,1,1
36_user16_1-1-1,36,Walk,user16,1-1-1,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\36_Walk\user16\1-1-1,43,cuhk_dataset\Small-Model-Track\Training\data\IR\36_Walk\user16\1-1-1,43,cuhk_dataset\Small-Model-Track\Training\data\Thermal\36_Walk\user16\1-1-1,40,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\36_Walk\user16\1-1-1,43,cuhk_dataset\Small-Model-Track\Training\data\IMU\36_Walk\user16\1-1-1,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\36_Walk\user16\1-1-1,1,1,1,1,1,1,1
36_user16_1-1-2,36,Walk,user16,1-1-2,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\36_Walk\user16\1-1-2,12,cuhk_dataset\Small-Model-Track\Training\data\IR\36_Walk\user16\1-1-2,12,cuhk_dataset\Small-Model-Track\Training\data\Thermal\36_Walk\user16\1-1-2,16,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\36_Walk\user16\1-1-2,12,cuhk_dataset\Small-Model-Track\Training\data\IMU\36_Walk\user16\1-1-2,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\36_Walk\user16\1-1-2,1,1,1,1,1,1,1
